"state_name","io_sector","employment","total_wages","avg_wage"
"South Carolina","324",637,45391296,71257.9215070644
"South Carolina","325",23302,1943797618,83417.6301605012
"South Carolina","326",26028,1842359312,70783.7448901183
"South Carolina","327",7389,534557603,72345.0538638517
"South Carolina","331",6408,606812126,94696.0246566791
"South Carolina","332",24189,1605786717,66384.998015627
"South Carolina","333",24937,1875813586,75222.1031399126
"South Carolina","334",7375,616490866,83591.9818305085
"South Carolina","335",16737,1165144345,69614.8858815797
"South Carolina","337",3233,177982583,55051.8351376431
"South Carolina","339",8634,592383826,68610.5890664813
"South Carolina","42",82635,7291554644,88238.0909299933
"South Carolina","441",34452,2143912385,62228.9674039243
"South Carolina","445",53563,1480157262,27633.9499654612
"South Carolina","452",60849,1741619156,28621.9848477378
"South Carolina","481",1357,74664412,55021.6742815033
"South Carolina","482",32,1577736,49304.25
"South Carolina","483",485,44938867,92657.4577319588
"South Carolina","484",23720,1470594374,61998.0764755481
"South Carolina","485",2302,90910921,39492.1463944396
"South Carolina","486",124,13548330,109260.725806452
"South Carolina","487OS",24915,1342886629,53898.7208107566
"South Carolina","493",28239,1361704291,48220.6980063033
"South Carolina","4A0",116641,4447631746,38130.946631116
"South Carolina","512",1850,67336964,36398.3589189189
"South Carolina","513",10790,834164458,77309.0322520853
"South Carolina","514",6033,725455194,120247.835902536
"South Carolina","521CI",37486,3141002172,83791.3400202742
"South Carolina","523",5903,1045472074,177108.601389124
"South Carolina","524",37440,3101155221,82830.0005608974
"South Carolina","525",586,72611523,123910.448805461
"South Carolina","532RL",9760,635782363,65141.6355532787
"South Carolina","55",24023,2451162031,102033.968738292
"South Carolina","561",145661,6343084080,43546.8936777861
"South Carolina","562",12633,1029427930,81487.2104804876
"South Carolina","61",32407,1417614479,43744.0824204647
"South Carolina","621",111674,8275734977,74106.192820173
"South Carolina","622",38017,2593972065,68231.8979666991
"South Carolina","623",42064,1630404266,38760.0862019779
"South Carolina","624",40183,1138029447,28321.166836722
"South Carolina","711AS",7636,283936334,37183.9096385542
"South Carolina","713",28341,693560327,24471.9779471437
"South Carolina","721",31917,1137418961,35636.7754174891
"South Carolina","722",210412,4829835943,22954.1848516244
"South Carolina","81",59778,2742911530,45884.9665428753
"South Carolina","GSLG",34,2995138,88092.2941176471
"South Carolina","HS",25054,1571617012,62729.1854394508
"South Dakota","111CA",6368,305366648,47953.3052763819
"South Dakota","113FF",841,46827974,55681.3008323425
"South Dakota","211",0,0,NA
"South Dakota","212",902,71826092,79629.8137472284
"South Dakota","213",0,0,NA
"South Dakota","22",2011,203967934,101426.12332173
"South Dakota","23",28157,1800854473,63957.6117128956
"South Dakota","311FT",11273,675616956,59932.3122505101
"South Dakota","313TT",602,31052796,51582.7176079734
"South Dakota","315AL",47,2136311,45453.4255319149
"South Dakota","321",2080,124485904,59848.9923076923
"South Dakota","322",685,46137133,67353.4788321168
"South Dakota","323",1357,69439967,51171.6779661017
"South Dakota","324",0,0,NA
"South Dakota","325",1209,95801328,79240.1389578164
"South Dakota","326",1784,105967395,59398.7640134529
"South Dakota","327",1705,127285249,74654.1049853372
"South Dakota","331",628,43325400,68989.4904458599
"South Dakota","332",4234,242397693,57250.2817666509
"South Dakota","333",6148,399017613,64902.019030579
"South Dakota","334",2271,120338919,52989.3963011889
"South Dakota","335",474,26737358,56407.9282700422
"South Dakota","337",2079,111589713,53674.7056277056
"South Dakota","339",4866,316283699,64998.7050965886
"South Dakota","42",22285,1777929414,79781.4410590083
"South Dakota","441",8285,510053967,61563.5445986723
"South Dakota","445",9015,229171478,25421.1290072102
"South Dakota","452",9579,292054736,30489.0631589936
"South Dakota","481",87,7972506,91638
"South Dakota","484",5068,313499749,61858.6718626677
"South Dakota","485",1241,35044234,28238.7058823529
"South Dakota","486",132,15881644,120315.484848485
"South Dakota","487OS",3631,180886494,49817.2663178188
"South Dakota","493",2689,129443499,48138.1550762365
"South Dakota","4A0",26916,950469798,35312.4460543914
"South Dakota","512",591,15514929,26251.9949238579
"South Dakota","513",2464,190485639,77307.4833603896
"South Dakota","514",439,46518172,105963.945330296
"South Dakota","521CI",14373,1191237479,82880.2253530926
"South Dakota","523",1523,224514814,147416.161523309
"South Dakota","524",7017,548300600,78138.891264073
"South Dakota","525",85,7403412,87098.9647058823
"South Dakota","532RL",857,48135013,56166.8763127188
"South Dakota","55",5354,635158194,118632.460590213
"South Dakota","561",12959,633639190,48895.6856238907
"South Dakota","562",1013,54391228,53693.216189536
"South Dakota","61",3966,137213017,34597.3315683308
"South Dakota","621",19573,1684949507,86085.3986103306
"South Dakota","622",28048,1997493886,71216.981103822
"South Dakota","623",11827,457008434,38641.1122008963
"South Dakota","624",8808,285406540,32403.1039963669
"South Dakota","711AS",1938,56455148,29130.6233230134
"South Dakota","713",5552,121442570,21873.6617435159
"South Dakota","721",8207,225058034,27422.6920921165
"South Dakota","722",33670,722758332,21465.9439263439
"South Dakota","81",12798,571266732,44637.1879981247
"South Dakota","GSLG",0,0,NA
"South Dakota","HS",3495,183789958,52586.5402002861
"Tennessee","111CA",6302,263995134,41890.6908917804
"Tennessee","113FF",2017,88952542,44101.4090233019
"Tennessee","211",51,6314132,123806.509803922
"Tennessee","212",3511,335308228,95502.2010823127
"Tennessee","213",346,34306752,99152.4624277457
"Tennessee","22",4398,434426869,98778.278535698
"Tennessee","23",156119,11811368688,75656.1897526887
"Tennessee","311FT",48234,2994914431,62091.3552888004
"Tennessee","313TT",4901,277384905,56597.6137522955
"Tennessee","315AL",3411,174141814,51053.0090882439
"Tennessee","321",13631,796087087,58402.6914386325
"Tennessee","322",13031,1087443533,83450.5051799555
"Tennessee","323",8120,472581123,58199.6456896552
"Tennessee","324",1031,114891913,111437.35499515
"Tennessee","325",26759,2449710944,91547.178295153
"Tennessee","326",24994,1544390228,61790.4388253181
"Tennessee","327",15230,1088902801,71497.2292186474
"Tennessee","331",11131,895259938,80429.4257479112
"Tennessee","332",42177,3288856310,77977.4832254546
"Tennessee","333",24781,1706499344,68863.2155280255
"Tennessee","334",7911,665402879,84111.0958159525
"Tennessee","335",18754,1379644473,73565.3446198144
"Tennessee","337",8824,444652744,50391.2901178604
"Tennessee","339",16352,1308361182,80012.303204501
"Tennessee","42",134395,12454089031,92667.8003720376
"Tennessee","441",48404,3483545765,71968.1382736964
"Tennessee","445",59784,1769809694,29603.4004750435
"Tennessee","452",77413,2343644226,30274.5562889954
"Tennessee","481",3422,246605115,72064.6157218001
"Tennessee","482",12,715937,59661.4166666667
"Tennessee","483",2112,217677988,103067.229166667
"Tennessee","484",58209,4004428693,68793.9784741191
"Tennessee","485",7171,356209657,49673.6378468833
"Tennessee","486",274,40048020,146160.656934307
"Tennessee","487OS",74753,5684503457,76043.8170641981
"Tennessee","493",51273,2775144563,54124.8720184112
"Tennessee","4A0",158735,6385070222,40224.7155447759
"Tennessee","512",11934,936187761,78447.1058320764
"Tennessee","513",9708,846508732,87197.0263700041
"Tennessee","514",8832,1206753618,136634.241168478
"Tennessee","521CI",54112,4811903323,88924.8839998522
"Tennessee","523",13226,2504857326,189388.879933464
"Tennessee","524",55962,5566828560,99475.1538544012
"Tennessee","525",1761,194415405,110400.570698467
"Tennessee","532RL",13949,940739505,67441.3581618754
"Tennessee","55",56211,6959574934,123811.619327178
"Tennessee","561",218932,10957353800,50049.1193612629
"Tennessee","562",11085,853277241,76975.8449255751
"Tennessee","61",55508,3228460652,58162.0784751747
"Tennessee","621",171556,13202298015,76956.2009781063
"Tennessee","622",119143,9191182199,77144.1226005724
"Tennessee","623",59881,2577017249,43035.6415056529
"Tennessee","624",53900,1819388875,33754.8956400742
"Tennessee","711AS",18472,2294455454,124212.616608922
"Tennessee","713",29204,793542600,27172.3941925764
"Tennessee","721",37526,1437187764,38298.453445611
"Tennessee","722",276114,6907541529,25016.9912753428
"Tennessee","81",81885,4002020778,48873.6737864078
"Tennessee","GSLG",7430,548457787,73816.6604306864
"Tennessee","HS",30784,2132929541,69286.9523453742
"Texas","111CA",46249,2147209958,46427.1650846505
"Texas","113FF",12576,677766423,53893.6405057252
"Texas","211",61480,14657696392,238414.05972674
"Texas","212",13427,1170417143,87168.9240336635
"Texas","213",136288,16113563474,118231.711331885
"Texas","22",60964,8054078959,132112.049061741
"Texas","23",822031,65270312280,79401.2783946104
"Texas","311FT",132744,7559222207,56945.8672859037
"Texas","313TT",7544,369374235,48962.6504506893
"Texas","315AL",9810,459417415,46831.5407747197
"Texas","321",26234,1581522763,60285.2314934817
"Texas","322",19914,1568256654,78751.4639951793
"Texas","323",24322,1355979183,55751.138187649
"Texas","324",21123,3446724105,163173.985939497
"Texas","325",86132,11522854180,133781.337714206
"Texas","326",44424,3017170041,67917.5680037817
"Texas","327",41319,3025410100,73220.7967278976
"Texas","331",21714,1831292903,84336.9670719352
"Texas","332",132146,10036585052,75950.7291329287
"Texas","333",96132,9428204888,98075.6136146132
"Texas","334",103479,15608525749,150837.616801477
"Texas","335",22597,2048752813,90664.8144886489
"Texas","337",24403,1348501289,55259.6520509773
"Texas","339",36041,2476350540,68709.2627840515
"Texas","42",660256,70038448144,106077.715528522
"Texas","441",200998,14500650125,72143.2557786645
"Texas","445",282459,9372550762,33181.9866316881
"Texas","452",297992,9438974440,31675.2612150662
"Texas","481",73305,8560206471,116775.205934111
"Texas","482",56,4074836,72764.9285714286
"Texas","483",3907,479691247,122777.385973893
"Texas","484",156364,11290495554,72206.4896907216
"Texas","485",17787,779349307,43815.6691403834
"Texas","486",20580,3891173666,189075.493974733
"Texas","487OS",186086,11072112536,59499.9760110916
"Texas","493",167647,8522168602,50834.005988774
"Texas","4A0",613179,25041032989,40838.0472733084
"Texas","512",22724,941977018,41452.9580179546
"Texas","513",80493,9064781337,112615.772017443
"Texas","514",52751,8189720104,155252.414248071
"Texas","521CI",287772,30356390492,105487.644704836
"Texas","523",92403,17916662357,193896.976905512
"Texas","524",245217,23363187430,95275.5617677404
"Texas","525",2674,610939332,228473.946148093
"Texas","532RL",73612,5913570357,80334.325340977
"Texas","55",183934,29378725990,159724.281481401
"Texas","561",858824,49845793779,58039.5910908405
"Texas","562",44443,3349476904,75365.679724591
"Texas","61",213210,12311747888,57744.7018807748
"Texas","621",844300,54499865205,64550.3555667417
"Texas","622",353952,27394458239,77395.9696201745
"Texas","623",185165,7777753505,42004.4474117679
"Texas","624",244237,7359571053,30132.9080073863
"Texas","711AS",42592,4006837352,94074.8814800902
"Texas","713",117062,3323014600,28386.7916146999
"Texas","721",129473,4796346572,37045.1489654214
"Texas","722",1193357,30019216119,25155.2688080767
"Texas","81",364880,18884724703,51755.98745615
"Texas","GSLG",13509,932056425,68995.219853431
"Texas","HS",179121,14353565836,80133.3502827698
"Utah","111CA",4904,194640945,39690.241639478
"Utah","113FF",1014,47114032,46463.5424063116
"Utah","211",1064,127329341,119670.433270677
"Utah","212",5499,494457610,89917.7323149664
"Utah","213",4215,426120868,101096.291340451
"Utah","22",3857,446314920,115715.561317086
"Utah","23",134213,8917119397,66440.0572001222
"Utah","311FT",23862,1336158058,55995.2249601877
"Utah","313TT",1191,56112021,47113.3677581864
"Utah","315AL",1244,84121217,67621.557073955
"Utah","321",3048,167179688,54848.9790026247
"Utah","322",3038,245863110,80929.2659644503
"Utah","323",5365,284155640,52964.7045666356
"Utah","324",1791,266435782,148763.697375768
"Utah","325",10234,747723574,73062.6904436193
"Utah","326",7995,498790688,62387.8283927455
"Utah","327",6170,403433294,65386.2713128039
"Utah","331",3990,346314934,86795.7228070175
"Utah","332",15212,1016632653,66830.9658821983
"Utah","333",6956,527692759,75861.523720529
"Utah","334",13121,1298853524,98990.4370093743
"Utah","335",2764,229454419,83015.3469609262
"Utah","337",6542,349343000,53400.0305716906
"Utah","339",20800,1444985833,69470.4727403846
"Utah","42",60260,5337991255,88582.6627115831
"Utah","441",24758,1584743928,64009.367800307
"Utah","445",28195,830534285,29456.7932257492
"Utah","452",36553,1236741646,33834.2036494953
"Utah","481",9518,1014992802,106639.294179449
"Utah","482",0,0,NA
"Utah","483",0,0,NA
"Utah","484",20638,1345266515,65183.9575055722
"Utah","485",1683,73451054,43642.9316696376
"Utah","486",396,44675516,112816.95959596
"Utah","487OS",24617,1180445169,47952.4381118739
"Utah","493",12055,686572921,56953.3737868105
"Utah","4A0",91370,3913363907,42829.8556090621
"Utah","512",6757,198105938,29318.6233535593
"Utah","513",4899,424098847,86568.4521330884
"Utah","514",7935,965302743,121651.259357278
"Utah","521CI",40205,3584824761,89163.6552916304
"Utah","523",10514,1440500502,137007.846870839
"Utah","524",22094,1988949181,90022.1408979814
"Utah","525",1202,145752540,121258.352745424
"Utah","532RL",6206,401577717,64707.9788913954
"Utah","55",20872,2293531707,109885.57431008
"Utah","561",89814,4635944444,51617.1693054535
"Utah","562",4216,291917897,69240.4879032258
"Utah","61",39394,2062904589,52365.9590039092
"Utah","621",80119,4846524477,60491.5747450667
"Utah","622",41663,3122290328,74941.5627295202
"Utah","623",30114,1142755275,37947.6414624427
"Utah","624",27132,858663061,31647.6139245172
"Utah","711AS",7871,492045027,62513.6611612248
"Utah","713",22599,551644135,24410.1126156025
"Utah","721",22360,807786158,36126.393470483
"Utah","722",119335,2711461210,22721.4246449072
"Utah","81",41854,1924556237,45982.6118650547
"Utah","GSLG",69,11674867,169200.971014493
"Utah","HS",18158,1236756975,68110.8588500936
"Vermont","111CA",3107,126147095,40600.9317669778
"Vermont","113FF",469,23366539,49822.0447761194
"Vermont","212",0,0,NA
"Vermont","213",0,0,NA
"Vermont","22",1206,148905290,123470.389718076
"Vermont","23",15818,1038001315,65621.5270577823
"Vermont","311FT",6798,374210648,55047.1679905855
"Vermont","313TT",95,4798071,50506.0105263158
"Vermont","315AL",568,33287429,58604.6285211268
"Vermont","321",1369,75852451,55407.1957633309
"Vermont","322",628,47566855,75743.3996815287
"Vermont","323",789,44169079,55981.0887198986
"Vermont","324",63,4747303,75354.0158730159
"Vermont","325",1361,108129629,79448.6620132256
"Vermont","326",1146,72884179,63598.760034904
"Vermont","327",1571,103534077,65903.2953532782
"Vermont","331",0,0,NA
"Vermont","332",1748,111653314,63874.8935926773
"Vermont","333",2570,190060486,73953.4964980545
"Vermont","334",4002,424067040,105963.778110945
"Vermont","335",886,59131263,66739.5744920993
"Vermont","337",1151,57162081,49662.9721980886
"Vermont","339",1724,101075830,58628.6716937355
"Vermont","42",8887,752470842,84670.9623044897
"Vermont","441",4957,327674785,66103.4466411136
"Vermont","445",9697,299859494,30922.9136846447
"Vermont","452",3496,107647407,30791.5923913043
"Vermont","481",89,4092856,45987.1460674157
"Vermont","483",0,0,NA
"Vermont","484",1858,124122606,66804.4165769645
"Vermont","485",1197,50336853,42052.5087719298
"Vermont","486",0,0,NA
"Vermont","487OS",1991,117302243,58916.2446007032
"Vermont","493",1208,58979922,48824.4387417219
"Vermont","4A0",17478,732776542,41925.6517908227
"Vermont","512",317,13842216,43666.2965299685
"Vermont","513",832,84065491,101040.253605769
"Vermont","514",885,74130495,83763.2711864407
"Vermont","521CI",3798,305816345,80520.3646656135
"Vermont","523",0,0,NA
"Vermont","524",3635,394810879,108613.721870702
"Vermont","525",0,0,NA
"Vermont","532RL",652,39873215,61155.2377300614
"Vermont","55",2107,262504551,124586.87755102
"Vermont","561",12150,765835053,63031.6916049383
"Vermont","562",1112,71896642,64655.2535971223
"Vermont","61",10890,528832766,48561.3191919192
"Vermont","621",16923,1282052054,75757.9657271169
"Vermont","622",14032,1085486371,77357.9226767389
"Vermont","623",6516,307639975,47213.0102823818
"Vermont","624",12432,400304520,32199.527027027
"Vermont","711AS",1438,56766223,39475.8157162726
"Vermont","713",3121,86933530,27854.3832105095
"Vermont","721",10718,413048820,38537.8634073521
"Vermont","722",19439,527624817,27142.5905139153
"Vermont","81",8641,407695095,47181.4714732091
"Vermont","GSLG",23,2895946,125910.695652174
"Vermont","HS",2550,145134882,56915.64
"Virginia","111CA",8770,363938995,41498.1750285063
"Virginia","113FF",4047,209553771,51780.0274277242
"Virginia","211",193,22384562,115982.186528497
"Virginia","212",4652,417570380,89761.4746345658
"Virginia","213",716,60088909,83923.0572625698
"Virginia","22",10871,1383200431,127237.644282955
"Virginia","23",213501,15951211304,74712.5835663533
"Virginia","311FT",44906,2533126511,56409.5334921837
"Virginia","313TT",5458,256766283,47044.0240014657
"Virginia","315AL",1429,61239714,42854.9433170049
"Virginia","321",14225,787141675,55335.0913884007
"Virginia","322",7977,604577846,75790.1273661778
"Virginia","323",7448,390463673,52425.3051825994
"Virginia","324",984,75490945,76718.4400406504
"Virginia","325",14599,1339752096,91770.1278169738
"Virginia","326",15773,1126518544,71420.6900399417
"Virginia","327",9398,612187451,65140.1841881251
"Virginia","331",4222,347417908,82287.5196589294
"Virginia","332",19336,1422118894,73547.7293131982
"Virginia","333",15149,1124381703,74221.5131691861
"Virginia","334",12299,1434504094,116635.831693634
"Virginia","335",8357,620924188,74299.8908699294
"Virginia","337",7841,391802422,49968.4252008672
"Virginia","339",8524,613494479,71972.6042937588
"Virginia","42",113966,12025601607,105519.204034537
"Virginia","441",54215,3567152483,65796.4121184174
"Virginia","445",83473,2624829948,31445.2571250584
"Virginia","452",84258,2527498392,29997.132521541
"Virginia","481",15740,1608946462,102220.232655654
"Virginia","482",0,0,NA
"Virginia","483",1268,245257917,193421.070189274
"Virginia","484",32338,1943366696,60095.4510483023
"Virginia","485",8759,448769642,51235.2599611828
"Virginia","486",374,52163397,139474.323529412
"Virginia","487OS",47448,2512957531,52962.3489082785
"Virginia","493",40421,2306119606,57052.5124563964
"Virginia","4A0",171160,6503394454,37995.9947067072
"Virginia","512",5655,270341510,47805.7488947834
"Virginia","513",18824,2631751328,139808.294092648
"Virginia","514",21012,3414761500,162514.824861984
"Virginia","521CI",72415,8862946529,122391.031264241
"Virginia","523",14338,3089383893,215468.258683219
"Virginia","524",56542,5724908932,101250.555905345
"Virginia","525",0,0,NA
"Virginia","532RL",11823,761842345,64437.3124418506
"Virginia","55",87179,12941890125,148451.922194565
"Virginia","561",240534,14458780465,60111.1712481396
"Virginia","562",10091,677283876,67117.6172827272
"Virginia","61",69355,3643247092,52530.4173022853
"Virginia","621",214241,16101532434,75156.1672789055
"Virginia","622",106673,8243963591,77282.5700130305
"Virginia","623",74614,3303169426,44270.1024740665
"Virginia","624",80434,2782661799,34595.5914041326
"Virginia","711AS",13719,1028074246,74937.9871710766
"Virginia","713",50889,1229220271,24154.9307512429
"Virginia","721",40985,1452440209,35438.3361961693
"Virginia","722",303093,7845803726,25885.7965244991
"Virginia","81",134360,7777668132,57886.782762727
"Virginia","GSLG",23224,1523834377,65614.6390372029
"Virginia","HS",47699,3673974044,77024.131407367
"Washington","111CA",64230,2429452332,37824.2617468473
"Washington","113FF",31389,1468052895,46769.66118704
"Washington","211",0,0,NA
"Washington","212",1857,159011176,85627.9892299408
"Washington","213",0,0,NA
"Washington","22",5932,764301528,128843.817936615
"Washington","23",218471,17664255147,80854.0041790444
"Washington","311FT",51251,2982735397,58198.579481376
"Washington","313TT",2169,122619195,56532.5933609959
"Washington","315AL",1593,90710104,56942.9403640929
"Washington","321",13489,926996423,68722.3977314849
"Washington","322",7471,697904755,93415.1726676482
"Washington","323",4735,290082040,61263.3664202745
"Washington","324",2964,477321321,161039.581983806
"Washington","325",7724,773378431,100126.674132574
"Washington","326",7197,472725183,65683.6436015006
"Washington","327",8618,677287731,78589.8968438153
"Washington","331",4882,401398302,82220.0536665301
"Washington","332",18195,1253289963,68881.0092333059
"Washington","333",14505,1200066614,82734.6855567046
"Washington","334",18226,2174278960,119295.454844727
"Washington","335",5530,498555896,90154.7732368897
"Washington","337",5395,302647349,56097.7477293791
"Washington","339",10152,893767597,88038.5733845548
"Washington","42",137356,14232041632,103614.269722473
"Washington","441",41992,2983812445,71056.6880596304
"Washington","445",70729,2719510367,38449.7217124518
"Washington","452",73206,2868712020,39186.842881731
"Washington","481",18166,2124760994,116963.613013322
"Washington","482",0,0,NA
"Washington","483",3074,336799370,109563.88093689
"Washington","484",24400,1626750495,66670.1022540984
"Washington","485",17449,1065291688,61051.7329359849
"Washington","486",266,39124748,147085.518796992
"Washington","487OS",42325,3355963556,79290.338003544
"Washington","493",31193,1854438993,59450.4854614817
"Washington","4A0",146129,6956570807,47605.682698164
"Washington","512",5435,306785632,56446.2984360626
"Washington","513",16769,2663857735,158856.087721391
"Washington","514",36869,8512366834,230881.413491009
"Washington","521CI",42071,4773683713,113467.322217204
"Washington","523",15611,3161567129,202521.755749151
"Washington","524",38300,4226667365,110356.850261097
"Washington","525",323,28400416,87926.9845201238
"Washington","532RL",10872,852892436,78448.5316409124
"Washington","55",101940,21655691771,212435.665793604
"Washington","561",162452,10850295865,66790.7804459163
"Washington","562",18050,1756085377,97290.0485872576
"Washington","61",49151,2389841590,48622.4408455576
"Washington","621",168509,13446290085,79795.6790735213
"Washington","622",92711,9145081802,98640.7416811382
"Washington","623",60107,2938299934,48884.4882293244
"Washington","624",134381,4680532770,34830.3165626093
"Washington","711AS",15299,1256684966,82141.641022289
"Washington","713",38601,1123806577,29113.405792596
"Washington","721",33068,1349140844,40798.9852425305
"Washington","722",250218,7849235208,31369.5865525262
"Washington","81",102840,5654655469,54984.9812232594
"Washington","GSLG",4,269379,67344.75
"Washington","HS",46829,3535362383,75495.1500779432
"West Virginia","111CA",919,32662324,35541.1577801959
"West Virginia","113FF",795,34832968,43815.0540880503
"West Virginia","211",1907,207406187,108760.454640797
"West Virginia","212",14305,1564802872,109388.526529186
"West Virginia","213",4294,395228362,92042.0032603633
"West Virginia","22",5523,603245328,109224.212927757
"West Virginia","23",32986,2239712588,67898.8840113988
"West Virginia","311FT",4134,181943728,44011.5452346396
"West Virginia","313TT",89,3588276,40317.7078651685
"West Virginia","315AL",0,0,NA
"West Virginia","321",4444,218056253,49067.5636813681
"West Virginia","322",346,21118887,61037.2456647399
"West Virginia","323",956,42973835,44951.710251046
"West Virginia","324",442,41351834,93556.185520362
"West Virginia","325",7830,781096052,99756.8393358876
"West Virginia","326",4105,225768146,54998.3303288672
"West Virginia","327",2378,141718627,59595.7220353238
"West Virginia","331",4393,399157485,90862.1636694742
"West Virginia","332",4233,279845015,66110.3271911174
"West Virginia","333",2115,160792021,76024.5962174941
"West Virginia","334",766,43576080,56887.8328981723
"West Virginia","335",505,38662283,76558.9762376238
"West Virginia","337",1245,56943289,45737.5815261044
"West Virginia","339",983,67737759,68909.2156663276
"West Virginia","42",19330,1495925126,77388.7804449043
"West Virginia","441",11577,612374105,52895.7506262417
"West Virginia","445",11214,308229929,27486.1716604245
"West Virginia","452",19130,538588550,28154.1322530058
"West Virginia","481",117,6640359,56755.2051282051
"West Virginia","482",13,710012,54616.3076923077
"West Virginia","483",254,23079898,90865.7401574803
"West Virginia","484",6555,412887543,62988.1835240275
"West Virginia","485",448,13356549,29813.7254464286
"West Virginia","486",1113,135969211,122164.610062893
"West Virginia","487OS",5774,334932576,58007.0273640457
"West Virginia","493",4002,184696960,46151.1644177911
"West Virginia","4A0",36075,1219020475,33791.2813582814
"West Virginia","512",467,8995818,19262.9935760171
"West Virginia","513",3038,256269112,84354.5464121132
"West Virginia","514",1446,110125724,76158.8686030429
"West Virginia","521CI",9028,561254493,62168.198161276
"West Virginia","523",1095,152956853,139686.623744292
"West Virginia","524",8639,600431795,69502.4649843732
"West Virginia","525",68,6336462,93183.2647058823
"West Virginia","532RL",2197,132487848,60303.9817933546
"West Virginia","55",7397,681838933,92177.7657158307
"West Virginia","561",32968,1640984752,49775.077408396
"West Virginia","562",2734,166616636,60942.4418434528
"West Virginia","61",6248,255117271,40831.8295454545
"West Virginia","621",41137,2840268498,69044.1329703187
"West Virginia","622",44852,3293457090,73429.4365914563
"West Virginia","623",16946,713544221,42106.940930013
"West Virginia","624",23500,600970877,25573.2288085106
"West Virginia","711AS",1013,29196313,28821.631786772
"West Virginia","713",7735,158882483,20540.7217840983
"West Virginia","721",10215,323736054,31692.2226138032
"West Virginia","722",52643,1090899157,20722.5871815816
"West Virginia","81",17960,778781018,43361.9720489978
"West Virginia","GSLG",285,16071554,56391.4175438597
"West Virginia","HS",4675,215132930,46017.7390374332
"Wisconsin","111CA",24073,1045220475,43418.7876459104
"Wisconsin","113FF",4553,256843542,56411.9354271909
"Wisconsin","211",0,0,NA
"Wisconsin","212",3111,249038647,80050.9954998393
"Wisconsin","213",0,0,NA
"Wisconsin","22",8301,968686446,116695.150704734
"Wisconsin","23",136390,10419046260,76391.5702030941
"Wisconsin","311FT",85858,5250231097,61150.1676838501
"Wisconsin","313TT",2685,144403686,53781.6335195531
"Wisconsin","315AL",1571,72705201,46279.5677912158
"Wisconsin","321",17028,908764360,53368.8254639417
"Wisconsin","322",26575,2037311673,76662.715823142
"Wisconsin","323",23419,1428514523,60998.1008155771
"Wisconsin","324",483,59565479,123323.973084886
"Wisconsin","325",20694,1909887508,92291.8482651976
"Wisconsin","326",33860,2125206229,62764.5076491435
"Wisconsin","327",9923,685540923,69086.0549229064
"Wisconsin","331",13982,1003365470,71761.2265770276
"Wisconsin","332",75075,5011288582,66750.4306626707
"Wisconsin","333",67603,5236367086,77457.614099966
"Wisconsin","334",16949,1431700968,84471.1173520562
"Wisconsin","335",23871,1954883663,81893.6644045076
"Wisconsin","337",13129,730730822,55657.7669281743
"Wisconsin","339",15438,934084742,60505.5539577665
"Wisconsin","42",129738,11370375322,87641.055989764
"Wisconsin","441",40258,2394681917,59483.3801232053
"Wisconsin","445",58298,1608504243,27591.0707571443
"Wisconsin","452",61270,1621463310,26464.2289864534
"Wisconsin","481",1715,131688951,76786.5603498542
"Wisconsin","483",148,6729883,45472.1824324324
"Wisconsin","484",43127,2709769636,62832.323973381
"Wisconsin","485",12268,409476299,33377.5920280404
"Wisconsin","486",309,39630782,128254.957928803
"Wisconsin","487OS",23885,1135822276,47553.7900774545
"Wisconsin","493",32192,1611987357,50074.1599465706
"Wisconsin","4A0",137773,4708335376,34174.5870090656
"Wisconsin","512",2992,78495016,26234.9652406417
"Wisconsin","513",9425,767515606,81434.0165517241
"Wisconsin","514",8613,1096239642,127277.329850226
"Wisconsin","521CI",44147,3469239901,78583.8199877681
"Wisconsin","523",13044,2296281577,176041.212588163
"Wisconsin","524",69282,6752467671,97463.5211310297
"Wisconsin","525",258,24086732,93359.4263565891
"Wisconsin","532RL",6658,430609798,64675.547912286
"Wisconsin","55",64641,7454912445,115327.925697313
"Wisconsin","561",130973,5867494888,44799.27075046
"Wisconsin","562",7088,465514164,65676.3775395034
"Wisconsin","61",39423,2383955578,60471.1863125587
"Wisconsin","621",132813,11396810591,85810.9566909866
"Wisconsin","622",110481,7779695463,70416.5916582942
"Wisconsin","623",69117,2559429928,37030.3966896711
"Wisconsin","624",92026,2653720827,28836.6421120118
"Wisconsin","711AS",12743,1039697192,81589.6721337205
"Wisconsin","713",32435,671493794,20702.7530137197
"Wisconsin","721",30070,847114196,28171.4065846358
"Wisconsin","722",206643,4229106516,20465.7622856811
"Wisconsin","81",79067,3329081340,42104.5611949359
"Wisconsin","GSLG",16354,1149428627,70284.2501528678
"Wisconsin","HS",21491,1216867528,56622.1919873435
"Wyoming","111CA",1947,83208913,42736.9866461222
"Wyoming","113FF",179,8655197,48353.0558659218
"Wyoming","211",2322,324519068,139758.427217916
"Wyoming","212",7743,816857572,105496.263980369
"Wyoming","213",7011,644620436,91944.1500499215
"Wyoming","22",2344,253882774,108311.763651877
"Wyoming","23",22341,1504728566,67352.7848350566
"Wyoming","311FT",1392,56293761,40440.9202586207
"Wyoming","313TT",174,7163684,41170.5977011494
"Wyoming","315AL",67,1953505,29156.7910447761
"Wyoming","321",508,26287754,51747.5472440945
"Wyoming","323",196,5905440,30129.7959183673
"Wyoming","324",0,0,NA
